22,4,1331929738
22,14,1331929738
22,15,1331929738
22,19,1331929738
23,2,1331929759
23,5,1331929759
23,15,1331929759
23,16,1331929759
23,1,1331929762
23,3,1331929763
23,4,1331929764
23,8,1331929765
23,7,1331929766
23,6,1331929767
23,10,1331929772
23,11,1331929773
23,13,1331929774
23,12,1331929775
23,14,1331929776
23,20,1331929778
23,19,1331929781
23,17,1331929782
23,21,1331929785
23,22,1331929786
24,2,1331932504
24,8,1331932508
24,13,1331932511
24,17,1331932512
3,21,1331932864
3,8,1331932869
3,4,1331932884
3,7,1331932891
3,6,1331932896
3,10,1331932906
3,19,1331932913
3,23,1331932919
3,14,1331933043
25,18,1331933795
25,23,1331933795
25,1,1331934036
25,2,1331934036
25,3,1331934037
25,6,1331934037
25,5,1331934037
25,4,1331934038
25,7,1331934039
25,8,1331934039
25,9,1331934039
25,12,1331934040
25,11,1331934040
25,10,1331934041
25,13,1331934041
25,14,1331934042
25,15,1331934042
25,19,1331934043
25,17,1331934043
25,16,1331934044
25,20,1331934044
25,21,1331934045
25,22,1331934045
25,24,1331934046
8,21,1331934054
8,23,1331934062
8,19,1331934074
8,17,1331934075
8,22,1331934082
26,2,1331934812
26,1,1331934813
26,3,1331934814
26,6,1331934814
26,5,1331934815
26,4,1331934816
26,7,1331934817
26,8,1331934818
26,9,1331934818
26,12,1331934819
26,11,1331934820
26,10,1331934821
26,13,1331934822
26,14,1331934823
26,15,1331934823
26,18,1331934824
26,16,1331934825
26,19,1331934826
26,20,1331934827
26,21,1331934828
26,24,1331934829
26,23,1331934830
26,22,1331934831
26,25,1331934832
3,9,1331939845
3,26,1331939855
3,25,1331939868
27,1,1331942674
27,5,1331942674
27,6,1331942674
27,13,1331942674
27,14,1331942674
27,15,1331942674
27,16,1331942674
27,17,1331942674
27,22,1331942674
27,7,1331942682
27,8,1331942683
27,11,1331942684
27,10,1331942685
27,12,1331942685
27,18,1331942686
27,23,1331942687
27,20,1331942688
27,25,1331942690
27,26,1331942691
3,27,1331944038
28,1,1331947501
1,28,1331947794
29,28,1331948891
28,29,1331949441
1,29,1331949453
30,1,1331950882
30,3,1331950885
30,7,1331950887
30,8,1331950889
30,13,1331950893
30,11,1331950897
30,18,1331950902
30,19,1331950904
31,6,1331953449
31,20,1331953449
2,28,1331964048
33,4,1331965439
33,14,1331965439
33,20,1331965439
2,33,1331966573
2,31,1331968110
34,32,1331989720
35,6,1331990282
35,31,1331990282
2,35,1332008041
3,28,1332009690
3,29,1332009744
36,5,1332014486
2,36,1332016511
36,2,1332017944
2,24,1332019872
3,36,1332026352
3,18,1332026812
3,13,1332026837
3,30,1332028191
36,3,1332039004
6,10,1332049727
6,18,1332049735
6,20,1332049736
6,30,1332049740
6,26,1332049742
6,35,1332049751
6,16,1332049755
6,17,1332049757
37,2,1332094287
37,4,1332094287
37,14,1332094287
37,27,1332094287
37,1,1332094309
37,8,1332094314
37,17,1332094323
37,16,1332094327
2,37,1332094342
37,33,1332094356
37,34,1332094357
2,29,1332094827
31,2,1332098819
31,35,1332099499
2,38,1332104652
3,38,1332110416
3,34,1332110457
39,2,1332112631
39,8,1332112634
39,15,1332112643
39,16,1332112645
39,17,1332112646
39,19,1332112648
39,38,1332112663
39,34,1332112666
40,34,1332118883
34,38,1332119303
34,15,1332119342
2,40,1332121090
34,7,1332121754
3,15,1332121790
3,5,1332121792
3,17,1332121796
3,20,1332121797
3,11,1332121803
3,40,1332122611
3,37,1332122763
34,36,1332125440
34,40,1332125525
14,36,1332125633
42,20,1332134102
13,8,1332134124
13,17,1332134129
13,14,1332134133
13,22,1332134141
43,2,1332135015
43,4,1332135015
43,13,1332135015
43,14,1332135015
43,22,1332135015
43,7,1332135076
43,33,1332135096
2,43,1332135096
43,8,1332135115
43,17,1332135119
43,27,1332135129
43,34,1332135132
3,41,1332137070
44,15,1332137442
44,34,1332137563
44,23,1332137577
44,3,1332137583
44,2,1332137590
44,14,1332137608
44,16,1332137614
44,19,1332137617
36,14,1332138670
36,34,1332138681
45,18,1332139133
1,20,1332170394
46,2,1332170879
46,4,1332170879
46,7,1332170879
46,15,1332170879
46,17,1332170879
46,32,1332170879
34,43,1332170996
46,1,1332171248
46,20,1332171261
2,46,1332174721
47,4,1332175209
47,13,1332175209
47,14,1332175209
47,2,1332175220
47,8,1332175224
47,15,1332175229
47,17,1332175230
47,19,1332175232
47,22,1332175237
47,27,1332175240
34,47,1332175989
15,16,1332177151
15,17,1332177151
15,19,1332177153
15,24,1332177158
15,33,1332177160
15,38,1332177164
15,37,1332177165
15,40,1332177166
15,46,1332177167
15,43,1332177169
15,25,1332177306
48,1,1332179118
48,2,1332179118
48,4,1332179118
48,6,1332179118
48,14,1332179118
48,16,1332179118
48,20,1332179118
48,22,1332179118
48,27,1332179118
48,30,1332179118
48,33,1332179118
48,37,1332179118
48,43,1332179118
48,47,1332179118
3,45,1332180166
3,43,1332180331
3,33,1332180841
37,15,1332183446
4,3,1332185943
4,6,1332185944
4,14,1332185946
4,16,1332185948
4,18,1332185949
4,20,1332185950
4,26,1332185952
4,30,1332185954
4,33,1332185955
4,43,1332185955
4,47,1332185956
4,46,1332185957
4,37,1332185958
4,32,1332185958
4,25,1332185961
4,22,1332185961
4,19,1332185962
4,17,1332185963
4,13,1332185964
4,10,1332185965
4,5,1332185967
4,7,1332185968
2,47,1332187413
2,39,1332190454
2,44,1332190455
2,26,1332190533
2,22,1332190534
17,47,1332193364
17,43,1332193364
17,46,1332193366
17,39,1332193367
17,37,1332193368
17,30,1332193369
17,32,1332193370
17,27,1332193371
17,26,1332193372
17,24,1332193373
17,25,1332193373
17,23,1332193375
17,20,1332193375
49,4,1332195924
49,14,1332195924
49,27,1332195924
18,45,1332196101
50,46,1332197261
3,50,1332201378
51,2,1332210201
51,4,1332210201
51,14,1332210201
51,48,1332210201
2,51,1332210612
37,48,1332211571
3,49,1332216912
3,51,1332216941
9,2,1332217074
3,24,1332220933
52,1,1332226043
52,2,1332226043
52,3,1332226043
52,4,1332226043
52,5,1332226043
52,6,1332226043
52,7,1332226043
52,14,1332226043
52,15,1332226043
52,18,1332226043
52,20,1332226043
52,27,1332226043
52,32,1332226043
52,42,1332226043
52,46,1332226043
52,12,1332226055
52,13,1332226058
52,16,1332226059
52,17,1332226061
52,19,1332226062
2,52,1332226064
52,23,1332226065
52,26,1332226066
52,33,1332226072
1,52,1332254345
14,37,1332258974
2,42,1332261039
2,50,1332261056
2,49,1332261061
2,20,1332261075
2,23,1332261076
3,52,1332262564
26,52,1332262741
53,2,1332263096
53,13,1332263096
53,14,1332263096
53,20,1332263096
53,30,1332263096
53,43,1332263096
53,48,1332263096
2,53,1332263277
22,43,1332279732
22,47,1332279749
54,2,1332299712
54,17,1332299712
2,54,1332299982
49,2,1332313811
8,27,1332346471
8,49,1332346490
8,37,1332346496
22,7,1332350704
34,2,1332353333
34,39,1332355023
34,19,1332355236
26,17,1332358405
7,9,1332358660
55,26,1332362021
55,32,1332362021
55,45,1332362021
56,10,1332371183
17,29,1332371354
1,55,1332380404
57,2,1332382312
57,4,1332382312
57,8,1332382312
57,14,1332382312
57,53,1332382312
3,57,1332388703
1,34,1332426987
1,19,1332426998
58,22,1332442894
61,2,1332451629
61,14,1332451629
61,33,1332451629
3,61,1332457205
3,60,1332457218
3,59,1332457230
3,58,1332457242
3,56,1332457269
3,55,1332457280
3,54,1332457298
3,53,1332457312
8,16,1332457367
8,46,1332457379
8,47,1332457380
62,30,1332465522
2,62,1332485851
60,7,1332519779
60,22,1332519876
60,27,1332520019
15,44,1332520698
7,60,1332521125
34,44,1332523481
7,58,1332524427
62,2,1332524740
22,60,1332526309
63,7,1332526944
63,9,1332526944
7,63,1332532142
21,2,1332534422
64,2,1332537980
2,64,1332540195
65,18,1332545380
18,65,1332548545
66,4,1332617924
66,57,1332617924
36,30,1332642723
67,6,1332694998
68,2,1332740916
2,21,1332741744
68,36,1332812413
34,68,1332825245
14,68,1332872984
72,6,1332884700
72,35,1332884700
3,71,1332890678
3,69,1332890696
3,68,1332890718
3,67,1332890744
2,72,1332900438
73,7,1332903183
6,72,1332911443
8,34,1332911609
74,17,1332913711
2,63,1332946906
22,58,1332960709
75,5,1332962834
5,75,1332963202
72,3,1332965008
7,73,1332967217
23,25,1332970454
23,27,1332970455
23,26,1332970456
23,30,1332970460
23,34,1332970464
23,46,1332970475
23,48,1332970483
36,75,1332980434
76,1,1332980583
76,2,1332980583
22,59,1332983667
22,3,1332983701
22,21,1332983718
22,36,1332983769
22,8,1332983785
22,17,1332983808
22,34,1332983912
22,1,1332983971
77,17,1332984770
1,76,1332984964
2,76,1332996419
2,77,1332996425
2,75,1332996431
2,74,1332996439
78,24,1333035264
78,71,1333035264
69,17,1333038815
69,2,1333038831
14,72,1333039366
14,3,1333039493
79,20,1333039646
80,17,1333043631
80,74,1333043631
81,17,1333044393
81,74,1333044393
80,81,1333044523
81,80,1333046727
82,7,1333052570
82,9,1333052570
71,78,1333060900
71,24,1333060904
71,34,1333060955
71,17,1333060975
71,2,1333061005
2,71,1333061099
78,2,1333061257
78,17,1333061312
78,34,1333061437
78,19,1333061452
71,19,1333064367
2,78,1333067952
83,16,1333074519
2,83,1333078344
84,1,1333129013
84,4,1333129013
84,13,1333129013
84,14,1333129013
84,20,1333129013
84,22,1333129013
84,33,1333129013
84,48,1333129013
84,52,1333129013
84,53,1333129013
14,19,1333131866
2,84,1333137950
17,84,1333144184
17,72,1333144208
17,78,1333144240
17,68,1333144346
17,28,1333144385
17,48,1333144439
17,58,1333144551
60,1,1333159101
60,2,1333159119
85,2,1333228657
85,4,1333228657
85,14,1333228657
85,37,1333228657
85,48,1333228657
2,85,1333229001
14,85,1333229047
15,18,1333321422
15,20,1333321423
15,21,1333321425
15,23,1333321427
15,27,1333321431
15,34,1333321435
87,14,1333401317
15,47,1333480869
15,39,1333480871
15,22,1333480875
15,30,1333480876
15,52,1333480879
15,26,1333480885
2,88,1333493152
2,87,1333493157
14,27,1333494246
14,17,1333494254
84,2,1333501307
84,5,1333501310
84,6,1333501315
84,8,1333501320
84,3,1333501322
84,7,1333501326
84,30,1333553769
91,17,1333555092
84,23,1333555437
84,26,1333555439
84,27,1333555439
84,25,1333555441
84,17,1333555448
84,19,1333555449
84,15,1333555450
84,10,1333555454
84,18,1333555471
84,16,1333555472
84,34,1333555485
84,37,1333555486
84,38,1333555492
84,54,1333555508
84,56,1333555509
84,55,1333555510
84,57,1333555511
11,1,1333565381
93,2,1333568126
93,32,1333568126
94,15,1333576654
4,36,1333576979
95,16,1333580551
96,16,1333583808
96,83,1333583808
96,86,1333583808
22,5,1333651129
22,6,1333651129
22,9,1333651130
22,10,1333651131
22,11,1333651131
22,12,1333651132
22,13,1333651133
22,16,1333651136
22,18,1333651137
22,20,1333651137
22,23,1333651140
22,25,1333651140
22,24,1333651141
22,26,1333651141
22,27,1333651143
22,28,1333651146
22,29,1333651146
22,30,1333651147
22,31,1333651148
22,32,1333651149
22,33,1333651149
22,35,1333651151
22,37,1333651151
22,39,1333651153
22,42,1333651154
22,38,1333651155
22,40,1333651156
22,44,1333651158
22,46,1333651160
22,48,1333651162
22,49,1333651162
22,50,1333651163
22,51,1333651163
22,52,1333651165
22,53,1333651165
22,54,1333651166
22,57,1333651167
22,61,1333651168
22,62,1333651169
22,63,1333651169
22,64,1333651170
22,68,1333651172
22,72,1333651173
22,71,1333651173
22,74,1333651174
22,75,1333651176
22,76,1333651177
22,78,1333651178
22,77,1333651179
22,84,1333651180
22,85,1333651182
22,87,1333651182
22,93,1333651183
22,88,1333651184
3,96,1333653854
16,83,1333661031
36,84,1333665687
36,22,1333665688
1,36,1333677784
15,94,1333677911
36,1,1333679092
68,14,1333705653
15,74,1333727451
15,83,1333727456
98,4,1333738310
98,14,1333738310
98,22,1333738310
98,43,1333738310
3,91,1333739574
89,22,1333745296
89,7,1333745816
89,2,1333745867
15,98,1333752948
99,7,1333758226
2,99,1333759129
2,97,1333759136
2,96,1333759145
2,95,1333759152
2,94,1333759161
2,92,1333759173
2,91,1333759180
2,90,1333759185
2,82,1333759215
2,81,1333759220
2,80,1333759227
2,79,1333759232
2,69,1333759464
100,27,1333767469
2,55,1333907996
36,55,1333910589
36,99,1333942042
36,61,1333942091
36,18,1333942163
15,95,1334000256
15,96,1334000259
15,99,1334000467
15,87,1334000735
46,98,1334003622
46,83,1334003645
27,94,1334003732
27,99,1334003739
27,83,1334003742
27,98,1334003744
46,99,1334003757
22,98,1334003777
22,99,1334003813
22,94,1334003824
46,94,1334004029
3,101,1334004321
3,100,1334004331
3,99,1334004348
3,98,1334004356
3,97,1334004367
3,95,1334004432
3,94,1334004442
3,93,1334004454
3,92,1334004464
3,90,1334004485
3,89,1334004495
3,88,1334004532
3,87,1334004541
3,86,1334004556
3,85,1334004579
3,84,1334004589
3,83,1334004605
3,82,1334004617
3,81,1334004646
3,80,1334004663
3,79,1334004720
3,31,1334004787
8,98,1334004815
8,83,1334004839
8,99,1334004857
8,94,1334004864
31,3,1334005194
31,7,1334005219
8,90,1334005496
36,98,1334026708
7,99,1334073037
22,89,1334073371
102,17,1334075285
14,98,1334077914
14,83,1334077927
14,99,1334077934
14,94,1334077941
7,89,1334079768
7,98,1334081318
7,83,1334081332
7,94,1334081540
104,46,1334086699
104,50,1334086699
46,104,1334086854
105,16,1334092654
105,95,1334092654
105,96,1334092654
15,104,1334093082
7,19,1334093227
15,101,1334095877
16,92,1334096876
7,72,1334097373
7,104,1334097954
8,104,1334097957
8,101,1334097961
7,101,1334097961
16,104,1334098110
16,101,1334098122
2,104,1334098595
2,101,1334098600
27,104,1334098980
27,101,1334098982
16,105,1334099691
3,104,1334099859
17,104,1334101736
17,101,1334101811
13,101,1334102497
13,104,1334102501
46,101,1334103580
14,104,1334104869
14,101,1334104885
106,16,1334106071
106,95,1334106071
106,105,1334106071
107,84,1334106818
36,107,1334110530
108,8,1334110986
108,21,1334110986
8,108,1334111533
2,108,1334112583
36,83,1334113152
2,107,1334114694
2,106,1334114705
2,105,1334114713
2,103,1334114735
97,2,1334117110
22,104,1334158177
22,101,1334158186
109,22,1334159200
15,108,1334162665
15,109,1334162677
3,107,1334163879
7,107,1334164465
27,107,1334164670
36,7,1334165648
107,36,1334166076
27,100,1334175221
7,88,1334176033
22,109,1334176280
22,108,1334176296
2,109,1334176362
7,109,1334176392
7,108,1334176400
17,109,1334176468
17,108,1334176515
17,99,1334176537
13,108,1334176713
13,99,1334176723
13,109,1334176728
8,109,1334177202
16,108,1334177813
16,109,1334177834
16,99,1334177859
3,109,1334177994
3,108,1334178018
27,109,1334179483
27,108,1334179488
111,72,1334181299
15,110,1334183719
14,109,1334183819
14,108,1334183836
112,27,1334184170
112,49,1334184170
7,31,1334184363
7,52,1334184369
7,82,1334184371
7,14,1334184379
7,15,1334184381
7,110,1334184533
3,112,1334185079
3,111,1334185092
3,110,1334185100
3,102,1334185137
2,110,1334185701
7,90,1334188423
113,9,1334196360
114,27,1334204442
114,49,1334204442
2,113,1334210180
2,112,1334210186
2,111,1334210192
3,22,1334248808
3,44,1334248812
3,72,1334248814
3,114,1334250155
3,113,1334250164
115,15,1334250964
115,44,1334250964
27,112,1334261325
15,115,1334262124
27,114,1334266359
27,30,1334266375
27,43,1334266377
27,37,1334266377
27,47,1334266379
27,48,1334266380
27,52,1334266381
7,115,1334267460
22,115,1334267703
22,110,1334267710
17,115,1334268497
17,110,1334268511
8,110,1334270046
8,115,1334270055
14,115,1334270219
14,110,1334270278
3,119,1334336521
3,118,1334336542
3,117,1334336550
3,116,1334336566
3,115,1334336585
16,94,1334340081
118,16,1334358926
118,1,1334358954
120,7,1334359058
120,9,1334359058
120,82,1334359058
2,120,1334360132
2,119,1334360144
2,118,1334360151
2,117,1334360159
2,116,1334360164
2,115,1334360171
2,114,1334360182
2,121,1334361905
122,17,1334362697
2,73,1334364047
2,122,1334364091
36,25,1334364210
123,121,1334411935
94,44,1334423426
94,8,1334423445
94,38,1334423453
94,115,1334423471
2,123,1334430612
124,23,1334446673
2,124,1334447780
2,66,1334449808
123,2,1334504459
3,122,1334517411
3,124,1334517427
3,123,1334517439
3,121,1334517454
3,120,1334517467
80,3,1334526428
126,8,1334527075
126,21,1334527075
8,126,1334528045
23,124,1334540683
124,36,1334541732
2,125,1334547017
2,126,1334547024
123,3,1334560409
15,125,1334589796
127,68,1334592161
128,2,1334592372
128,33,1334592372
128,43,1334592372
2,128,1334592445
36,124,1334593108
15,127,1334594783
15,126,1334594920
123,23,1334597223
8,80,1334597405
80,8,1334597468
22,80,1334601209
17,34,1334603896
129,18,1334608937
129,65,1334608937
18,129,1334608973
7,127,1334610812
7,125,1334610824
7,126,1334610831
8,125,1334610996
22,127,1334611052
22,125,1334611061
22,126,1334611069
46,126,1334611559
46,125,1334611570
46,127,1334611622
13,127,1334612198
13,125,1334612201
13,126,1334612204
3,127,1334614044
3,130,1334614231
3,129,1334614240
3,128,1334614251
3,126,1334614273
3,125,1334614288
17,127,1334616885
17,125,1334616961
17,126,1334616975
131,23,1334617412
131,25,1334617412
132,74,1334617574
132,80,1334617574
132,81,1334617574
80,132,1334617650
2,132,1334620362
133,17,1334620910
134,17,1334621001
134,74,1334621001
134,91,1334621001
134,102,1334621001
134,122,1334621001
3,134,1334621308
2,134,1334621316
122,134,1334621664
135,17,1334623009
135,122,1334623009
135,134,1334623009
136,17,1334624886
136,74,1334624886
136,102,1334624886
136,122,1334624886
136,134,1334624886
136,135,1334624886
134,136,1334625519
134,3,1334625544
134,1,1334625679
137,17,1334633674
60,84,1334642123
34,5,1334671839
34,16,1334671892
17,135,1334685320
17,136,1334685576
17,137,1334686230
17,130,1334686886
15,136,1334687104
82,120,1334687106
15,137,1334687130
15,132,1334687150
17,133,1334687230
17,134,1334687485
13,135,1334688603
13,136,1334688614
13,137,1334688616
13,130,1334688618
13,133,1334688621
3,135,1334688817
3,136,1334688833
1,136,1334688845
3,137,1334688852
3,133,1334688866
1,134,1334688866
7,135,1334688966
7,136,1334688972
7,137,1334688982
7,130,1334688990
7,133,1334688995
7,134,1334689022
15,135,1334689072
15,130,1334689082
8,135,1334689085
8,136,1334689128
15,134,1334689139
15,133,1334689154
8,137,1334689188
8,133,1334689234
122,136,1334689825
23,135,1334689906
122,135,1334689914
23,136,1334689916
23,137,1334689934
23,130,1334689942
23,133,1334689948
23,134,1334689976
139,55,1334690541
14,134,1334690800
14,135,1334690807
14,136,1334690814
14,137,1334690819
14,130,1334690825
14,133,1334690831
140,26,1334692670
140,45,1334692670
140,55,1334692670
140,139,1334692670
22,135,1334693866
22,136,1334693908
22,137,1334693961
22,130,1334693989
22,133,1334694100
71,134,1334694108
71,135,1334694144
71,136,1334694150
71,137,1334694159
71,130,1334694167
71,133,1334694173
55,140,1334694891
55,139,1334694899
55,2,1334695200
15,140,1334702580
2,136,1334704868
68,127,1334706296
68,17,1334710773
7,68,1334710909
141,7,1334714606
8,134,1334717967
7,141,1334718354
15,141,1334764447
27,127,1334765104
27,126,1334765118
27,125,1334765155
143,17,1334767316
143,87,1334767316
143,91,1334767316
143,122,1334767316
143,134,1334767316
27,135,1334767401
27,136,1334767408
27,137,1334767411
27,130,1334767413
27,133,1334767416
27,134,1334767571
36,122,1334767698
144,90,1334770730
109,2,1334779378
109,7,1334779379
109,13,1334779380
109,15,1334779380
109,17,1334779382
109,16,1334779383
109,14,1334779384
109,8,1334779384
109,3,1334779385
109,27,1334779386
7,36,1334780367
15,146,1334780918
60,3,1334780989
7,144,1334781032
7,146,1334783090
146,7,1334784005
146,15,1334784380
147,25,1334784730
25,147,1334789028
8,147,1334789564
149,33,1334789890
149,84,1334789890
149,128,1334789890
84,12,1334791209
84,107,1334791322
84,149,1334791323
150,144,1334792379
151,15,1334810909
14,48,1334856011
14,49,1334856012
14,52,1334856013
14,57,1334856014
14,61,1334856015
14,87,1334856021
14,84,1334856023
14,33,1334856026
14,25,1334856029
14,22,1334856030
14,20,1334856031
14,23,1334856032
14,26,1334856033
14,30,1334856034
14,47,1334856036
14,15,1334856041
152,55,1334869328
152,140,1334869328
15,152,1334874870
15,151,1334875299
24,68,1334880453
24,3,1334880596
24,15,1334880618
24,26,1334880631
24,22,1334880675
24,71,1334880699
24,78,1334880714
24,34,1334880738
24,32,1334880751
3,152,1334881591
3,151,1334881602
3,150,1334881615
3,148,1334881631
3,147,1334881661
3,146,1334881688
3,145,1334881713
3,144,1334881732
3,143,1334881752
3,142,1334881766
3,141,1334881783
3,140,1334881804
3,139,1334881825
3,138,1334881841
6,15,1334884996
2,135,1334897307
2,149,1334897334
2,131,1334897360
152,15,1334929100
152,3,1334929202
152,36,1334929733
152,1,1334930266
152,5,1334930268
152,22,1334930284
152,126,1334930289
152,136,1334930292
152,137,1334930294
152,147,1334930295
152,2,1334930332
152,32,1334930337
2,152,1334931126
7,152,1334932222
13,15,1334944094
13,19,1334944096
13,23,1334944097
13,25,1334944097
13,27,1334944098
13,3,1334944100
13,18,1334944105
13,20,1334944106
13,84,1334944110
13,52,1334944112
13,26,1334944118
13,30,1334944121
68,3,1334951903
68,34,1334951903
68,7,1334952787
22,90,1334954532
60,90,1334954692
160,55,1334960797
161,15,1334963075
27,132,1334983500
162,33,1335177227
162,84,1335177227
162,107,1335177227
162,149,1335177227
7,59,1335200244
55,152,1335207651
7,118,1335209356
15,161,1335209360
15,84,1335209371
7,111,1335227570
16,118,1335236579
2,167,1335244288
118,3,1335251059
118,8,1335251068
118,15,1335251077
118,18,1335251085
118,12,1335251090
118,20,1335251101
118,26,1335251105
118,45,1335251113
118,84,1335251120
118,5,1335251179
118,10,1335251244
118,4,1335251253
118,9,1335251337
118,14,1335251353
118,17,1335251358
118,21,1335251362
118,28,1335251366
118,29,1335251368
118,30,1335251370
118,31,1335251372
118,44,1335251377
118,43,1335251379
118,40,1335251380
118,55,1335251384
118,69,1335251389
118,72,1335251390
118,93,1335251442
118,95,1335251443
118,96,1335251445
118,99,1335251448
118,120,1335251454
118,126,1335251457
118,148,1335251465
118,143,1335251468
118,139,1335251473
118,137,1335251474
118,114,1335251483
118,113,1335251483
118,109,1335251486
118,111,1335251487
118,102,1335251490
118,92,1335251493
118,89,1335251496
118,85,1335251499
118,68,1335251504
118,60,1335251508
118,57,1335251512
118,50,1335251515
15,166,1335287079
15,167,1335287108
14,167,1335294507
27,60,1335295925
7,166,1335296705
22,166,1335296895
22,141,1335296904
22,146,1335296913
27,166,1335297215
27,141,1335297218
27,146,1335297228
17,166,1335297538
17,141,1335297548
17,146,1335297555
72,17,1335297760
41,3,1335298536
34,17,1335298536
7,22,1335298536
86,19,1335298536
59,22,1335298536
64,19,1335298536
79,32,1335298536
77,22,1335298536
87,17,1335298536
88,22,1335298536
90,22,1335298536
92,17,1335298536
93,3,1335298536
166,15,1335298537
101,15,1335298537
110,15,1335298537
98,15,1335298537
99,15,1335298537
103,16,1335298537
141,15,1335298537
108,15,1335298537
104,15,1335298537
126,15,1335298537
125,15,1335298537
116,92,1335298537
117,107,1335298537
16,3,1335298537
119,72,1335298537
121,2,1335298537
144,2,1335298537
127,15,1335298537
138,16,1335298537
142,60,1335298537
148,144,1335298538
145,144,1335298538
1,18,1335298538
163,22,1335298538
163,7,1335298538
164,22,1335298538
167,15,1335298538
165,3,1335298538
7,163,1335298610
46,166,1335298948
46,141,1335298956
46,146,1335298966
15,118,1335299096
3,166,1335303976
3,167,1335303986
3,164,1335304000
3,163,1335304020
3,162,1335304039
3,161,1335304074
3,160,1335304087
2,160,1335304166
14,166,1335307530
14,141,1335307539
14,146,1335307556
15,163,1335308800
113,7,1335309642
8,166,1335310497
8,141,1335310507
8,161,1335310886
31,118,1335316793
2,168,1335331867
90,7,1335334250
7,113,1335369168
3,168,1335372699
4,168,1335372909
1,168,1335372978
15,168,1335373050
27,168,1335373199
7,168,1335373361
14,168,1335373369
17,168,1335373414
5,168,1335373555
8,168,1335373763
13,168,1335374364
15,123,1335374883
4,51,1335375586
4,53,1335375588
4,66,1335375588
4,85,1335375588
4,98,1335375589
4,118,1335375592
4,57,1335375593
4,52,1335375594
10,168,1335375677
27,55,1335378678
52,168,1335379049
163,2,1335384235
163,58,1335384241
163,60,1335384243
2,163,1335384262
171,7,1335385929
7,167,1335388793
52,31,1335393861
31,52,1335393908
7,171,1335397079
7,27,1335397175
7,164,1335397196
172,111,1335402301
36,52,1335402830
5,165,1335412051
173,7,1335452363
168,54,1335457955
44,89,1335458765
44,59,1335458780
111,172,1335458810
7,173,1335459421
44,115,1335459965
4,15,1335467692
7,16,1335469260
3,173,1335476977
3,172,1335477005
3,171,1335477025
174,3,1335477475
3,174,1335479898
175,2,1335484236
176,23,1335485922
16,174,1335486429
17,174,1335486434
17,167,1335486488
177,15,1335511308
164,7,1335548124
3,176,1335551000
3,177,1335551022
8,175,1335552797
36,44,1335575294
168,3,1335637876
168,55,1335638806
179,178,1335722918
3,179,1335733402
3,178,1335733430
3,175,1335733523
8,178,1335743066
8,179,1335743077
55,84,1335745821
55,3,1335745825
55,160,1335745827
55,168,1335745880
55,1,1335745927
55,27,1335745936
29,1,1335751918
68,178,1335775367
68,179,1335775367
180,27,1335793053
